Product,Category,Date,Month,Hour,Department,ip,url
Glove It Urban Brick Golf Towel,trade-in,9/1/2017 6:52,Sep,6,outdoors ,211.122.14.29,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/1/2017 6:52,Sep,6,footwear ,153.134.55.205,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 6:52,Sep,6,golf ,30.175.101.147,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 6:53,Sep,6,footwear ,138.46.82.98,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/1/2017 6:53,Sep,6,fitness ,120.216.58.143,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 6:53,Sep,6,golf ,89.48.190.13,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
SOLE E25 Elliptical,basketball,9/1/2017 6:53,Sep,6,fitness ,194.226.56.166,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 6:54,Sep,6,apparel ,39.224.29.50,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 6:54,Sep,6,footwear ,120.216.58.143,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 6:54,Sep,6,apparel ,151.147.36.98,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
Polar FT4 Heart Rate Monitor,kids' golf clubs,9/1/2017 6:54,Sep,6,outdoors ,89.48.190.13,/department/outdoors/category/kids'%20golf%20clubs/product/Polar%20FT4%20Heart%20Rate%20Monitor
Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/1/2017 6:55,Sep,6,outdoors ,208.81.249.185,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588/add_to_cart
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 6:56,Sep,6,fan shop ,190.134.131.64,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/1/2017 6:57,Sep,6,golf ,206.115.13.152,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
TYR Boys' Team Digi Jammer,girls' apparel,9/1/2017 6:57,Sep,6,golf ,131.132.236.70,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer
Nike Men's Fingertrap Max Training Shoe,soccer,9/1/2017 6:57,Sep,6,fitness ,52.162.102.240,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 6:57,Sep,6,fan shop ,168.185.213.44,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Under Armour Kids' Mercenary Slide,electronics,9/1/2017 6:58,Sep,6,footwear ,79.59.101.63,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 6:58,Sep,6,apparel ,208.81.249.185,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 6:58,Sep,6,golf ,199.5.107.210,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 6:59,Sep,6,fan shop ,10.233.10.124,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/1/2017 7:00,Sep,7,fitness ,166.251.98.174,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack/add_to_cart
Under Armour Kids' Mercenary Slide,electronics,9/1/2017 7:00,Sep,7,footwear ,131.132.236.70,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 7:01,Sep,7,footwear ,136.108.56.242,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 7:01,Sep,7,footwear ,108.167.119.184,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 7:02,Sep,7,fan shop ,79.59.101.63,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Pelican Sunstream 100 Kayak,water sports,9/1/2017 7:03,Sep,7,fan shop ,131.132.236.70,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 7:03,Sep,7,apparel ,125.117.200.10,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 7:04,Sep,7,golf ,190.134.131.64,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
SOLE E25 Elliptical,basketball,9/1/2017 7:04,Sep,7,fitness ,199.5.107.210,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/1/2017 7:04,Sep,7,outdoors ,206.115.13.152,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 7:04,Sep,7,fitness ,108.167.119.184,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/1/2017 7:04,Sep,7,outdoors ,116.234.83.212,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588
Glove It Imperial Golf Towel,trade-in,9/1/2017 7:05,Sep,7,outdoors ,14.145.32.182,/department/outdoors/category/trade-in/product/Glove%20It%20Imperial%20Golf%20Towel/add_to_cart
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 7:05,Sep,7,footwear ,108.167.119.184,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Pelican Sunstream 100 Kayak,water sports,9/1/2017 7:06,Sep,7,fan shop ,166.251.98.174,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 7:06,Sep,7,apparel ,194.78.95.39,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 7:06,Sep,7,footwear ,51.131.22.105,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Mio ALPHA Heart Rate Monitor/Sport Watch,kids' golf clubs,9/1/2017 7:06,Sep,7,outdoors ,10.233.10.124,/department/outdoors/category/kids'%20golf%20clubs/product/Mio%20ALPHA%20Heart%20Rate%20Monitor/Sport%20Watch
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 7:07,Sep,7,apparel ,139.109.118.7,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/1/2017 7:07,Sep,7,footwear ,10.233.10.124,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 7:07,Sep,7,footwear ,136.108.56.242,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack/add_to_cart
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 7:07,Sep,7,footwear ,116.234.83.212,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Pelican Sunstream 100 Kayak,water sports,9/1/2017 7:09,Sep,7,fan shop ,206.115.13.152,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/1/2017 7:10,Sep,7,fitness ,51.131.22.105,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 7:10,Sep,7,fan shop ,108.167.119.184,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 7:10,Sep,7,footwear ,10.233.10.124,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart
LIJA Women's Eyelet Sleeveless Golf Polo,golf shoes,9/1/2017 7:10,Sep,7,outdoors ,79.59.101.63,/department/outdoors/category/golf%20shoes/product/LIJA%20Women's%20Eyelet%20Sleeveless%20Golf%20Polo
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 7:10,Sep,7,fitness ,139.109.118.7,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 7:10,Sep,7,fan shop ,51.131.22.105,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 7:11,Sep,7,fitness ,139.109.118.7,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
Under Armour Women's Micro G Skulpt Running S,boxing & mma,9/1/2017 7:12,Sep,7,footwear ,128.71.105.141,/department/footwear/category/boxing%20&%20mma/product/Under%20Armour%20Women's%20Micro%20G%20Skulpt%20Running%20S/add_to_cart
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 7:12,Sep,7,apparel ,199.29.141.252,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/1/2017 7:12,Sep,7,outdoors ,33.247.17.92,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 7:12,Sep,7,apparel ,57.209.125.46,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat/add_to_cart
insta-bed Neverflat Air Mattress,hunting & shooting,9/1/2017 7:13,Sep,7,fan shop ,199.29.141.252,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress/add_to_cart
insta-bed Neverflat Air Mattress,hunting & shooting,9/1/2017 7:14,Sep,7,fan shop ,51.131.22.105,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress/add_to_cart
Cleveland Golf Women's 588 RTX CB Satin Chrom,golf apparel,9/1/2017 7:14,Sep,7,outdoors ,95.224.113.89,/department/outdoors/category/golf%20apparel/product/Cleveland%20Golf%20Women's%20588%20RTX%20CB%20Satin%20Chrom
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 7:14,Sep,7,footwear ,186.82.23.71,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 7:15,Sep,7,footwear ,166.251.98.174,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Under Armour Kids' Mercenary Slide,electronics,9/1/2017 7:15,Sep,7,footwear ,199.29.141.252,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 7:15,Sep,7,footwear ,47.132.201.37,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 7:16,Sep,7,golf ,149.80.45.147,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 7:17,Sep,7,fitness ,168.185.213.44,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 7:17,Sep,7,apparel ,47.132.201.37,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
adidas Youth Germany Black/Red Away Match Soc,girls' apparel,9/1/2017 7:17,Sep,7,golf ,47.132.201.37,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 7:17,Sep,7,footwear ,210.138.158.124,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 7:17,Sep,7,fan shop ,128.71.105.141,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 7:18,Sep,7,fitness ,57.209.125.46,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
insta-bed Neverflat Air Mattress,hunting & shooting,9/1/2017 7:18,Sep,7,fan shop ,51.131.22.105,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 7:18,Sep,7,fan shop ,168.185.213.44,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 7:18,Sep,7,fan shop ,199.29.141.252,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Pelican Sunstream 100 Kayak,water sports,9/1/2017 7:18,Sep,7,fan shop ,215.143.180.0,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 7:19,Sep,7,footwear ,168.185.213.44,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 7:19,Sep,7,fitness ,95.224.113.89,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 7:20,Sep,7,fan shop ,33.247.17.92,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 7:20,Sep,7,fitness ,154.37.72.59,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 7:20,Sep,7,fan shop ,215.143.180.0,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 7:20,Sep,7,fitness ,199.29.141.252,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 7:21,Sep,7,footwear ,210.138.158.124,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/1/2017 7:21,Sep,7,golf ,168.185.213.44,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 7:21,Sep,7,footwear ,154.16.187.28,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Glove It Imperial Golf Towel,trade-in,9/1/2017 7:22,Sep,7,outdoors ,190.134.131.64,/department/outdoors/category/trade-in/product/Glove%20It%20Imperial%20Golf%20Towel/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 7:22,Sep,7,fan shop ,33.247.17.92,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
LIJA Women's Button Golf Dress,golf shoes,9/1/2017 7:22,Sep,7,outdoors ,51.131.22.105,/department/outdoors/category/golf%20shoes/product/LIJA%20Women's%20Button%20Golf%20Dress
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 7:22,Sep,7,fan shop ,149.80.45.147,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 7:23,Sep,7,fan shop ,149.80.45.147,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/1/2017 7:23,Sep,7,outdoors ,154.37.72.59,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 7:24,Sep,7,fan shop ,210.138.158.124,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 7:24,Sep,7,apparel ,168.185.213.44,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 7:24,Sep,7,golf ,95.224.113.89,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 7:25,Sep,7,fan shop ,208.81.249.185,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Under Armour Women's Micro G Skulpt Running S,boxing & mma,9/1/2017 7:25,Sep,7,footwear ,76.194.28.175,/department/footwear/category/boxing%20&%20mma/product/Under%20Armour%20Women's%20Micro%20G%20Skulpt%20Running%20S
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 7:26,Sep,7,footwear ,208.81.249.185,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 7:26,Sep,7,fitness ,188.145.164.234,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 7:26,Sep,7,footwear ,148.228.220.24,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
